episode_id,member,unit_id,q,median_kg,low_kg,high_kg
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.05,0.8191841405894533,0.819009004240986,0.8938008869291506
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.1,1.097386331632959,1.0971102783032103,1.103620046540198
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.15,0.9328091861805159,0.9321542047147028,1.1499038016008145
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.2,1.557554714109871,1.5574363546873804,1.5576697511626074
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.25,1.503767920911846,1.5023870609827878,1.5653587826782158
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.3,1.8964459215155958,1.896008851908834,1.8968622263113937
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.35,2.3895900103628205,2.2980596135571565,2.739122293466756
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.4,2.6805916308840914,2.679520522606574,2.682678672369995
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.45,2.9541199596199195,2.7142476517895933,3.3663466652008753
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.5,3.22242623503864,3.177278374465746,3.586433193240826
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.55,3.527884910232858,2.446332704065484,3.702677156118609
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.6,3.7965388479151354,3.795869805705898,3.796909410798783
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.65,4.162238019554765,4.161416919601247,4.162939692181231
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.7,4.37477950521113,4.348117843902468,4.694741332958636
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.75,4.6676867420985175,4.642325195268281,4.697945046650114
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.8,4.861359540672707,4.860097099494171,4.8950731097685924
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.85,5.140607091628136,4.643934349461873,5.285559888863434
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.9,5.511568659646174,5.508290429947355,5.6365136122698525
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,0.95,5.312474465569629,5.18533680823626,5.539127301460419
27364b4ef2d81b77142406fe,4-17-24_train-ready_all_carts.csv,4-17-24_Cart74,1.0,5.155041601649181,5.146574008378512,5.515454645697875
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.0,0.9288671050518316,0.7260740960369254,0.9945171823098962
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.05,1.1263404791790919,0.9808691089098173,1.1826721904744186
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.1,1.3479751890086242,1.3437441067689917,1.349521338070855
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.15,1.551170049760782,1.431366285371719,1.770225680041263
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.2,1.921388214281481,1.7596404397221075,2.1811406441575114
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.25,2.296319560610744,2.2956996307965682,2.302981355797656
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.3,2.6319821512009836,2.631639535840245,2.6322407819989526
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.35,2.9809450541680746,2.9377295752998354,3.0016589185183555
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.4,3.2319369936562365,3.164774459173669,3.2918122899279085
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.45,3.3863840532696234,3.1547601423592684,3.7964898619594445
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.5,3.7305161592855427,3.635947275064506,3.8893753794518724
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.55,3.834784433525064,3.8345375642413555,3.8349424788729465
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.6,4.122268921323551,4.12126184166495,4.1233832022840105
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.65,4.248545929124028,4.1178559031601925,4.750265970382011
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.7,3.9486089381016747,3.9473663218684187,3.95059014067579
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.75,4.51882552684255,4.517870271356162,4.520304659776647
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.8,4.412310313316075,4.409921255731804,4.421174329532594
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.85,4.978356465125228,4.977491748795495,4.979109324553707
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.9,5.134959802353136,5.116899445884339,5.138753503281186
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,0.95,4.9434504960824075,4.942757056804101,4.99354970746135
5518fb7f13042a7eee439eac,4-17-24_train-ready_all_carts.csv,4-17-24_Cart77,1.0,4.642822516097218,4.642540729818048,4.64308010551111
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.0,0.5738645144874115,0.5736097176357593,0.5744102255738959
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.05,0.84252366927141,0.8418662200307129,0.8428617054046097
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.1,1.0614333860614875,1.0605310158161014,1.0617725508629114
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.15,1.1605778602268777,1.1028301148609354,1.1622144291522183
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.2,1.6084808157235824,1.5251647847368024,1.801875294299367
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.25,1.724650121385417,1.5210569967341956,1.9203262027767716
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.3,1.9070496784534707,1.9068363601590637,1.9076828613273438
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.35,2.083641108838899,2.0829921246098855,2.085342576187142
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.4,2.4335824344693577,2.423312682295787,2.597101065145985
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.45,2.6728984727561027,2.6713347029312335,2.6741800755248786
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.5,2.9215914866509403,2.874080762080063,3.548434066773882
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.55,3.190656961995713,3.189055381785327,3.191223553444348
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.6,3.6421897145020017,3.5449611546474857,4.242594934471338
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.65,3.3454244635946617,3.3362636279515367,3.3845412825808756
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.7,3.8638511244231024,3.8532077830672624,4.004277203229052
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.75,4.220966265287675,4.188355089946748,4.343571801498999
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.8,4.222354527203655,4.221177326245633,4.2238494482668365
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.85,4.29921457594702,4.297903627804411,4.301295840152764
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.9,4.803817308363336,4.720751841722366,5.17808256289726
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,0.95,4.782512566960068,4.679193713366834,4.851680177420218
c6165476e6f40b16e9d51421,4-17-24_train-ready_all_carts.csv,4-17-24_Cart8,1.0,-0.0071693727470085004,-0.007684609791434725,-0.006821178599789387
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.0,0.8287653412912099,0.8239475958815106,0.8580527639153983
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.05,1.113278266805778,1.024092017412917,1.3602419864821849
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.1,1.1124131244047955,1.1121865799407318,1.262096220449545
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.15,1.195649755527699,1.194834992642665,1.1958470916342676
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.2,1.383813000294808,1.3771997576876618,1.4782604785924935
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.25,1.646977034174261,1.646571253637244,1.6481289673605835
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.3,1.4958450206371112,1.4904573528693024,1.503859937688628
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.35,2.3273148247859696,2.326732291213103,2.327667873456099
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.4,2.639014392849834,2.626704997786432,2.7993518743860752
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.45,3.0526099624311995,2.872673346300138,3.5827963431320096
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.5,3.0324790658379515,3.030938275972758,3.0432083998440906
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.55,3.4079913805748707,3.2151747282483987,3.993817068581147
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.6,3.483239166535833,3.476603119193192,3.48626435518676
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.65,3.684697114694471,3.68438170363937,3.6852637698984982
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.7,3.9193833267313205,3.765951563435668,3.99833789502785
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.75,4.353934422596296,4.352695844483712,4.354561062749273
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.8,4.584894772117736,4.555062910937281,4.683296813716589
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.85,4.641212667326089,4.524762213146019,5.418850227092378
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.9,5.199480433393161,5.081952145081355,5.653570417531682
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,0.95,4.545524258564878,4.544838482923013,4.545682192793215
aa0add65ba0fd9e0e2561c9b,4-17-24_train-ready_all_carts.csv,4-17-24_Cart80,1.0,5.331855061913244,5.331429678451734,5.331972026029389
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.0,0.14244244141967732,0.14200616620731232,0.14353064355194334
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.05,1.0055949263182786,0.9360847255598599,1.311757892816563
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.1,1.2592212215703156,1.2586301991672404,1.2604584533264065
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.15,1.564707091424908,1.5456762943408127,1.6092925537046083
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.2,1.823898070795912,1.5658860910052181,2.015157395048678
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.25,1.9719743524900928,1.9712527582606387,2.0080349225432244
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.3,2.159283086614709,2.1586745386261796,2.1602907456308467
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.35,2.4561205150800305,2.4556628611393108,2.457184666142897
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.4,2.6783772553187823,2.676972846878751,2.8295068420248555
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.45,2.78257494001324,2.7425333897210122,3.0603053164535012
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.5,3.17657868885294,3.1731334197720478,3.181116883273527
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.55,3.399154867067697,3.3976396496955226,3.4006147731949987
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.6,3.567985916556942,3.563004051375519,3.575271650455969
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.65,3.8820879111184095,3.873923660637904,3.941636929560094
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.7,4.41989592482922,4.126052636988017,5.003997088894566
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.75,4.321679312276926,4.320041229364174,4.322236215721085
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.8,4.391288203211589,3.8009828576006033,4.624401981491609
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.85,4.754311440176094,4.753729802040407,4.755339670003527
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.9,5.004253633634829,4.93397497945748,5.2415306706721605
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,0.95,5.108813016582273,5.107670497564593,5.109264580071311
c7d969cc2a4fc405aea456d7,4-24-24_train-ready_all_carts.csv,4-24-24_Cart10,1.0,5.531399628053144,5.530523348780446,5.533108994109568
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.0,0.7690745201372584,0.762613988269863,0.796967307104395
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.05,0.9993279384781132,0.9948543526528029,1.0034276928009394
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.1,1.3376626596216294,1.3196997836742765,2.063774744744528
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.15,1.6626838972211175,1.4199021478891674,1.8830023350039835
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.2,1.884228975489031,1.8550494020341872,2.178452705903435
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.25,2.368906869639261,1.7143112606759732,2.8125042303432006
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.3,2.4614478473009758,2.0624967204216196,2.5269177412930786
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.35,2.7784053898092047,2.6467188150365097,3.1694354571228613
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.4,2.8485039599435704,2.828888477128128,2.939775174752045
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.45,3.195257869721642,3.1888875881516827,3.259372256819253
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.5,3.4811748175584905,3.4811431485914297,3.481339483669831
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.55,3.403216585598913,3.40137590512209,3.4037360567977446
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.6,4.023142248643948,4.0227520819628015,4.023675488958894
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.65,4.203952022758674,4.201929026667129,4.352535869065311
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.7,4.547416365523422,4.538347837890328,5.327820451003617
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.75,4.8168754643910265,4.816685513175551,4.817770018830171
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.8,3.2857447456067725,3.279930298219563,3.2896004110530397
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.85,5.2294444974543035,5.226624770234912,5.2308717915132625
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.9,5.221762582400741,5.220600406413861,5.279756221864504
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,0.95,5.459645342806361,5.45036445785066,5.465855026412923
11476d909fb1f8b529a4ab78,4-24-24_train-ready_all_carts.csv,4-24-24_Cart11,1.0,5.004410825858335,5.003678246294199,5.004743788120717
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.0,0.4633780602245054,0.42683532737949403,0.5293609177709079
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.05,1.363697598461067,1.3278572191390974,1.5852337373886276
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.1,1.566891728620882,1.5665405518593611,1.5673993069533467
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.15,2.1196974417558008,2.118649144237551,2.1205341029475715
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.2,2.4432219403998663,2.4422910894144425,2.443769055188926
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.25,2.856219765992638,2.85611278499244,2.8563936101179612
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.3,3.641118433384498,3.5316594276269524,4.125659802860083
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.35,3.956965882427356,3.9565635408396522,3.9571089113732736
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.4,4.282660234836319,4.279812447124512,4.283932959887595
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.45,4.910515445284471,4.909133994977559,4.912115508939617
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.5,5.276727688681696,5.274046186654979,5.278975452522825
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.55,1.407931916369269,0.8914788122366182,1.63523223810101
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.6,1.7431801372307514,1.3264344881201522,1.8560805589675131
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.65,2.334161787719148,2.333451294337393,2.335458932346555
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.7,2.838300448459373,2.457828335437852,3.025052645441927
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.75,3.381103438075721,3.380861567988317,3.381632528891922
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.8,3.841665946626358,3.8404734573252313,3.842747966416411
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.85,4.132163549969983,4.106563694324633,4.502300949521232
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.9,4.620020167614765,4.619003266694399,4.620584143539725
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,0.95,5.144424750870872,5.133717348155344,5.435514238226466
3d0f2f93e6f22737b90bd386,4-24-24_train-ready_all_carts.csv,4-24-24_Cart13,1.0,5.3751362548209025,5.375001656442936,5.375258934120042
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.0,0.9830868449634251,0.9816748873068153,1.0060760660880068
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.05,1.3839467123630995,1.3326204881532104,1.5168017504740454
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.1,0.9452919940301241,0.9448482972189692,0.945832437223481
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.15,1.2288643462147926,1.1927117313991622,1.2841010125981034
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.2,1.1825327612777397,0.8553208014372352,1.6692226714693594
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.25,1.9322583662349322,1.8995068343130415,2.0734935539008696
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.3,2.281441686973574,2.2802425958816075,2.2879257791039724
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.35,2.415038753895546,2.4144427029907463,2.8203831042649457
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.4,2.6202318222172707,2.5491387426002885,2.9044854455039912
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.45,2.9291801741444905,2.681713351083733,3.629319886200546
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.5,3.2924867500189,3.2917007623003696,3.3941397310605588
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.55,3.6038641841152423,3.6028350429418223,3.604259691663778
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.6,3.918254366767635,3.917247664869174,3.918863967070703
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.65,4.150705636310762,4.1003492669931845,4.194750131867781
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.7,4.40310456296004,3.9622782623345265,4.608352319350792
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.75,4.668298781095839,4.657889961679816,4.686790276399901
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.8,5.12058014765974,5.12026066388429,5.120731766039453
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.85,5.496705312628548,5.379086910072129,5.755918666964189
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.9,5.859748257676929,5.8010840840077815,6.057317612985882
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,0.95,6.263391576123505,6.190909897767288,6.650890571950586
ce5a7c393cf9dea0b25d8795,4-24-24_train-ready_all_carts.csv,4-24-24_Cart16,1.0,6.495684667171014,6.176056201314937,6.7246511050510165
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.0,0.6266438334020364,0.6262113009137609,0.6306903160346179
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.05,0.6241217676765866,0.6239036286113658,0.624427186149751
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.1,0.9656636895319402,0.6964626628404114,1.1057241303364054
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.15,1.3032756598443371,1.1778437353392184,1.902798983191222
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.2,1.2958045900880895,1.2949586695048343,1.304180916155881
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.25,1.5381916346930526,1.5379692743485651,1.5383949695535206
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.3,1.6261179090931737,1.6258770583564035,1.6262524549379804
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.35,1.8413032679200185,1.130593648501452,2.3357160240624886
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.4,2.1233905522117293,2.1230700917152605,2.1237233198181724
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.45,2.2397230633470073,1.7960603101917634,2.722528312234014
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.5,2.242812326314814,2.2425300356956623,2.243284752864895
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.55,2.8782254416269923,2.7843022752090145,3.059011120069802
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.6,2.938858470107147,2.938352986778581,2.9401933456297265
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.65,3.124735070800619,3.124215615632225,3.1258889664064538
410e54365e85aac08da53558,4-24-24_train-ready_all_carts.csv,4-24-24_Cart2,0.7,3.2819450234464043,2.847755593876639,3.7662098836855984
