corridor_id,corridor_name,branch,segment_order,from_id,to_id,evidence_state,qualitative_role
C_EASTERN_AWASH,Eastern/Awash/Melka-Wakena-Adama-Addis,1,1,TEND_AWASH,DUBTI,candidate connectivity; not measured flow,candidate connectivity
C_GAMBELLA_SURPLUS,Gambella regional/surplus/South Sudan,3,1,GAMBELLA,SOUTH_SUDAN_EXPORT,candidate connectivity; not measured flow,USER-STATED INFORMAL CROSS-BORDER EXPORT TO SOUTH SUDAN; DESTINATION UNSPECIFIED; UNQUANTIFIED
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,1,1,GILGEL_GIBE_I_RES,JIMMA,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,1,2,JIMMA,ASENDABO,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,1,3,ASENDABO,DENEBA_UNVERIFIED,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,1,4,DENEBA_UNVERIFIED,SOKORU,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,1,5,SOKORU,WOLKITE,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,1,6,WOLKITE,ADDIS,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,2,1,GILGEL_GIBE_I_RES,HADERO,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,2,2,HADERO,SHINSHICHO,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,2,3,SHINSHICHO,DURAME,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,2,4,DURAME,HOSAENA,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,2,5,HOSAENA,WOLKITE,candidate connectivity; not measured flow,candidate connectivity
C_GIBE_I,Gilgel Gibe I-Jimma-Addis,2,6,WOLKITE,ADDIS,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,1,1,FINCHA_RES,NEKEMTE,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,1,2,NEKEMTE,BAKO,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,1,3,BAKO,IJAJI,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,1,4,IJAJI,GEDO,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,1,5,GEDO,AMBO,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,1,6,AMBO,GINCHI,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,1,7,GINCHI,HOLETA,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,1,8,HOLETA,ADDIS,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha’a-Amerti western Oromia,2,1,AMERTI_RES,NEKEMTE,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,2,2,NEKEMTE,GIMBI,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,2,3,GIMBI,DEMBI_DOLO,candidate connectivity; not measured flow,candidate connectivity
C_FINCHA_WEST,Fincha-Amerti western Oromia,3,1,DEMBI_DOLO,GAMBELLA,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,1,1,TANA_LAKE,BAHIR_DAR,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,1,2,BAHIR_DAR,WERETA,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,1,3,WERETA,HAMUSIT,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,1,4,HAMUSIT,GONDAR,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,1,5,GONDAR,DEBARK,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,2,1,TANA_LAKE,BAHIR_DAR,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,2,2,BAHIR_DAR,DEBRE_TABOR,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,2,3,DEBRE_TABOR,GONDAR,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,1,TANA_LAKE,BAHIR_DAR,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,2,BAHIR_DAR,DANGILA,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,3,DANGILA,INJIBARA,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,4,INJIBARA,FINOTE_SELAM,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,5,FINOTE_SELAM,DEBRE_MARKOS,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,6,DEBRE_MARKOS,DEJEN,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,7,DEJEN,GOHATSION,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,8,GOHATSION,FITCHE,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,3,9,FITCHE,ADDIS,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,4,1,GERAY_RES_UNVERIFIED,FINOTE_SELAM,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,4,2,FINOTE_SELAM,MOTA,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,4,3,MOTA,DEBRE_MARKOS,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,5,1,TANA_LAKE,BAHIR_DAR,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,5,2,BAHIR_DAR,GONDAR,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,5,3,GONDAR,METEMA,candidate connectivity; not measured flow,candidate connectivity
C_TANA_NW,Lake Tana northwest/Addis/Sudan,5,4,METEMA,SUDAN_EXPORT_NW,candidate connectivity; not measured flow,USER-STATED SURPLUS EXPORT TO SUDAN; UNQUANTIFIED
C_TANA_NW,Lake Tana northwest/Addis/Sudan,6,1,TANA_LAKE,ADDIS,candidate connectivity; not measured flow,USER-STATED HISTORICALLY ONE OF LARGE ADDIS CONTRIBUTORS; CURRENT RANK VS GERD UNCERTAIN; UNQUANTIFIED
C_GERD_WEST,GERD/Lake Nigat west/Sudan,1,1,GERD_RIVERS,ASOSA,candidate connectivity; not measured flow,candidate connectivity
C_GERD_WEST,GERD/Lake Nigat west/Sudan,1,2,ASOSA,BAMBASI,candidate connectivity; not measured flow,candidate connectivity
C_GERD_WEST,GERD/Lake Nigat west/Sudan,1,3,BAMBASI,KURMUK,candidate connectivity; not measured flow,candidate connectivity
C_GERD_WEST,GERD/Lake Nigat west/Sudan,1,4,KURMUK,SUDAN_EXPORT_WEST,candidate connectivity; not measured flow,USER-STATED SURPLUS EXPORT TO SUDAN; UNQUANTIFIED
C_GERD_WEST,GERD/Lake Nigat west/Sudan,2,1,GERD_RIVERS,GILGEL_BELES,candidate connectivity; not measured flow,candidate connectivity
C_GERD_WEST,GERD/Lake Nigat west/Sudan,2,2,GILGEL_BELES,CHAGNI,candidate connectivity; not measured flow,candidate connectivity
C_GERD_WEST,GERD/Lake Nigat west/Sudan,2,3,CHAGNI,NEKEMTE,candidate connectivity; not measured flow,candidate connectivity
C_GERD_WEST,GERD/Lake Nigat west/Sudan,2,4,NEKEMTE,ADDIS,candidate connectivity; not measured flow,candidate connectivity
C_GERD_WEST,GERD/Lake Nigat west/Sudan,3,1,ASOSA,NEKEMTE,candidate connectivity; not measured flow,candidate connectivity
C_GERD_WEST,GERD/Lake Nigat west/Sudan,3,2,NEKEMTE,ADDIS,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,1,1,TEKEZE_RES,SHIRE,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,1,2,SHIRE,AXUM,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,1,3,AXUM,ADWA,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,1,4,ADWA,MEKELE,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,1,5,MEKELE,WUKRO,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,1,6,WUKRO,ADIGRAT,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,2,1,HASHENGE_LAKE_CHILD,MAICHEW,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,2,2,MAICHEW,ALAMATA,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,2,3,ALAMATA,KOBO,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,2,4,KOBO,ROBIT_NORTH,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,2,5,ROBIT_NORTH,WOLDIA,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,2,6,WOLDIA,MEKELE,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,3,1,TEKEZE_RES,MEKELE,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,4,1,TEKEZE_RES,ADDIS,candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,5,1,TEKEZE_RES,KOREM,user-specified candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,5,2,KOREM,SEKOTA,user-specified candidate connectivity; not measured flow,candidate connectivity
C_TEKEZE_NORTH,Tekeze-Hashenge northern,5,3,SEKOTA,GAYINT,user-specified candidate connectivity; not measured flow,candidate connectivity
C_HAYQ_AMHARA,Hayq/Hardibo eastern Amhara,1,1,HAYQ_LAKE_CHILD,HAIK_TOWN,candidate connectivity; not measured flow,candidate connectivity
C_HAYQ_AMHARA,Hayq/Hardibo eastern Amhara,1,2,HAIK_TOWN,DESSIE,candidate connectivity; not measured flow,candidate connectivity
C_HAYQ_AMHARA,Hayq/Hardibo eastern Amhara,1,3,DESSIE,KOMBOLCHA,candidate connectivity; not measured flow,candidate connectivity
C_HAYQ_AMHARA,Hayq/Hardibo eastern Amhara,1,4,KOMBOLCHA,KEMISSIE,candidate connectivity; not measured flow,candidate connectivity
C_HAYQ_AMHARA,Hayq/Hardibo eastern Amhara,1,5,KEMISSIE,ATAYE,candidate connectivity; not measured flow,candidate connectivity
C_HAYQ_AMHARA,Hayq/Hardibo eastern Amhara,2,1,HARDIBO_LAKE_CHILD,HAIK_TOWN,candidate connectivity; not measured flow,candidate connectivity
C_HAYQ_AMHARA,Hayq/Hardibo eastern Amhara,2,2,HAIK_TOWN,WOLDIA,candidate connectivity; not measured flow,candidate connectivity
C_HAYQ_AMHARA,Hayq/Hardibo eastern Amhara,3,1,KUTABER,DESSIE,candidate connectivity; not measured flow,candidate connectivity
C_SHEWA_REEXPORT,Shewa reservoirs/Addis re-export,1,1,ADDIS_REEXPORT_MIX,SHENO,candidate connectivity; not measured flow,candidate connectivity
C_SHEWA_REEXPORT,Shewa reservoirs/Addis re-export,1,2,SHENO,DEBRE_BIRHAN,candidate connectivity; not measured flow,candidate connectivity
C_SHEWA_REEXPORT,Shewa reservoirs/Addis re-export,1,3,DEBRE_BIRHAN,SHEWA_ROBIT,candidate connectivity; not measured flow,candidate connectivity
C_SHEWA_REEXPORT,Shewa reservoirs/Addis re-export,2,1,SHEWA_SMALL_RES_AGG,DEBRE_BIRHAN,candidate connectivity; not measured flow,candidate connectivity
C_SHEWA_REEXPORT,Shewa reservoirs/Addis re-export,2,2,DEBRE_BIRHAN,ADDIS,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,1,1,SHEBELE_RIVER_FISHERY,GODE,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,1,2,GODE,DEGEHABUR,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,1,3,DEGEHABUR,JIJIGA,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,2,1,SHEBELE_RIVER_FISHERY,GODE,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,2,2,GODE,DOLO_ODO,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,3,1,SOMALI_IRRIGATION_RES_AGG,GODE,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,3,2,GODE,DEGEHABUR,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,4,1,IMPORT_SOMALIA,DOLO_ODO,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,4,2,DOLO_ODO,GODE,candidate connectivity; not measured flow,candidate connectivity
C_SOMALI_EAST,Somali riverine/reservoir/import,4,3,GODE,JIJIGA,candidate connectivity; not measured flow,candidate connectivity
C_EASTERN_AWASH,Eastern/Awash/Melka-Wakena-Adama-Addis,14,1,ABHE_AFAMBO_CLUSTER,ASAYITA,user-specified cluster connectivity; not measured flow,candidate local-market access
C_GENALE_DAWA,Genale-Dawa reservoir-Negele,1,1,GENALE_DAWA_RES_SYSTEM,NEGELE_BORANA,official master-plan project report identifies project-area catch marketed in Negele; reservoir-specific tonnage unmeasured,reported qualitative market linkage
C_GENALE_DAWA,Genale-Dawa reservoir-Negele/Goba-Robe,2,1,GENALE_DAWA_RES_SYSTEM,GOBA_BALE,user-specified candidate access to the Bale highland market across/around the Bale Mountains; destination tonnage unmeasured,candidate regional market route
C_GENALE_DAWA,Genale-Dawa reservoir-Negele/Goba-Robe,2,2,GOBA_BALE,ROBE_BALE,user-specified nearby Bale highland market continuation; destination tonnage unmeasured,candidate local market route
